"id","lat","long","element","firstyear","lastyear","state"
"USC00243557",48.1925,-106.6383,"TMIN",1893,2015,"montana"
"USC00243581",47.1064,-104.7183,"TMAX",1893,2015,"montana"
"USC00243581",47.1064,-104.7183,"TMIN",1893,2015,"montana"
"USC00243581",47.1064,-104.7183,"PRCP",1893,2015,"montana"
"USC00243749",47.4883,-111.2781,"TMAX",1892,2015,"montana"
"USC00243749",47.4883,-111.2781,"TMIN",1892,2015,"montana"
"USC00243749",47.4883,-111.2781,"PRCP",1892,2015,"montana"
"USC00243885",46.2553,-114.1642,"TMAX",1895,2015,"montana"
"USC00243885",46.2553,-114.1642,"TMIN",1895,2015,"montana"
"USC00243885",46.2553,-114.1642,"PRCP",1895,2015,"montana"
"USC00244558",48.3042,-114.2636,"TMAX",1899,2015,"montana"
"USC00244558",48.3042,-114.2636,"TMIN",1899,2015,"montana"
"USC00244558",48.3042,-114.2636,"PRCP",1899,2015,"montana"
"USC00245015",48.4036,-115.5392,"TMAX",1895,2015,"montana"
"USC00245015",48.4036,-115.5392,"TMIN",1895,2015,"montana"
"USC00245015",48.4036,-115.5392,"PRCP",1895,2015,"montana"
"USC00245030",44.6331,-112.5928,"TMAX",1898,2015,"montana"
"USC00245030",44.6331,-112.5928,"TMIN",1898,2015,"montana"
"USC00245030",44.6331,-112.5928,"PRCP",1898,2015,"montana"
"USC00245740",46.9244,-114.0911,"TMAX",1893,2015,"montana"
"USC00245740",46.9244,-114.0911,"TMIN",1893,2015,"montana"
"USC00245740",46.9244,-114.0911,"PRCP",1893,2015,"montana"
"USC00246918",45.1769,-109.2572,"TMAX",1894,2015,"montana"
"USC00246918",45.1769,-109.2572,"TMIN",1894,2015,"montana"
"USC00246918",45.1769,-109.2572,"PRCP",1894,2015,"montana"
"USC00248597",45.2925,-111.9481,"TMAX",1893,2015,"montana"
"USC00248597",45.2925,-111.9481,"TMIN",1893,2015,"montana"
"USC00248597",45.2925,-111.9481,"PRCP",1893,2015,"montana"
"USC00248957",46.9878,-104.1567,"TMAX",1895,2015,"montana"
"USC00248957",46.9878,-104.1567,"TMIN",1895,2015,"montana"
"USC00248957",46.9878,-104.1567,"PRCP",1895,2015,"montana"
"USC00250070",41.6853,-98.0083,"TMAX",1893,2015,"nebraska"
"USC00250070",41.6853,-98.0083,"TMIN",1893,2015,"nebraska"
"USC00250070",41.6853,-98.0083,"PRCP",1893,2015,"nebraska"
"USC00250130",42.1103,-102.8967,"TMAX",1896,2015,"nebraska"
"USC00250130",42.1103,-102.8967,"TMIN",1896,2015,"nebraska"
"USC00250130",42.1103,-102.8967,"PRCP",1894,2015,"nebraska"
"USC00250320",41.4267,-99.1272,"PRCP",1893,2015,"nebraska"
"USC00250375",41.0408,-96.3811,"TMAX",1893,2015,"nebraska"
"USC00250375",41.0408,-96.3811,"TMIN",1893,2015,"nebraska"
"USC00250375",41.0408,-96.3811,"PRCP",1893,2015,"nebraska"
"USC00250435",40.3706,-95.7469,"TMAX",1899,2015,"nebraska"
"USC00250435",40.3706,-95.7469,"TMIN",1899,2015,"nebraska"
"USC00250435",40.3706,-95.7469,"PRCP",1893,2015,"nebraska"
"USC00250640",40.1306,-99.8278,"TMAX",1893,2015,"nebraska"
"USC00250640",40.1306,-99.8278,"TMIN",1893,2015,"nebraska"
"USC00250640",40.1306,-99.8278,"PRCP",1893,2015,"nebraska"
"USC00250760",40.0503,-101.5325,"PRCP",1894,2015,"nebraska"
"USC00251065",40.8836,-97.7492,"PRCP",1898,2015,"nebraska"
"USC00251145",41.6681,-103.1039,"TMAX",1897,2015,"nebraska"
"USC00251145",41.6681,-103.1039,"TMIN",1897,2015,"nebraska"
"USC00251145",41.6681,-103.1039,"PRCP",1897,2015,"nebraska"
"USC00251200",41.4083,-99.675,"TMAX",1894,2015,"nebraska"
"USC00251200",41.4083,-99.675,"TMIN",1894,2015,"nebraska"
"USC00251200",41.4083,-99.675,"PRCP",1894,2015,"nebraska"
"USC00251240",40.3328,-97.5653,"PRCP",1894,2015,"nebraska"
"USC00251415",40.2847,-100.1433,"TMAX",1898,2015,"nebraska"
"USC00251415",40.2847,-100.1433,"PRCP",1898,2015,"nebraska"
"USC00251560",41.1222,-98.0283,"TMAX",1878,2015,"nebraska"
"USC00251560",41.1222,-98.0283,"TMIN",1878,2015,"nebraska"
"USC00251560",41.1222,-98.0283,"PRCP",1878,2015,"nebraska"
"USC00251575",42.8083,-103.0533,"TMAX",1894,2015,"nebraska"
"USC00251575",42.8083,-103.0533,"TMIN",1894,2015,"nebraska"
"USC00251575",42.8083,-103.0533,"PRCP",1894,2015,"nebraska"
"USC00251825",41.4639,-97.3278,"TMAX",1893,2015,"nebraska"
"USC00251825",41.4639,-97.3278,"TMIN",1893,2015,"nebraska"
"USC00251825",41.4639,-97.3278,"PRCP",1893,2015,"nebraska"
"USC00252020",40.6092,-96.8719,"TMAX",1893,2015,"nebraska"
"USC00252020",40.6092,-96.8719,"TMIN",1893,2015,"nebraska"
"USC00252020",40.6092,-96.8719,"PRCP",1893,2015,"nebraska"
"USC00252065",40.2333,-100.83,"TMAX",1889,2015,"nebraska"
"USC00252065",40.2333,-100.83,"TMIN",1889,2015,"nebraska"
"USC00252065",40.2333,-100.83,"PRCP",1889,2015,"nebraska"
"USC00252100",40.6742,-100.4936,"TMAX",1893,2015,"nebraska"
"USC00252100",40.6742,-100.4936,"TMIN",1893,2015,"nebraska"
"USC00252100",40.6742,-100.4936,"PRCP",1893,2015,"nebraska"
"USC00252205",41.2492,-97.1328,"TMAX",1897,2015,"nebraska"
"USC00252205",41.2492,-97.1328,"TMIN",1897,2015,"nebraska"
"USC00252205",41.2492,-97.1328,"PRCP",1889,2015,"nebraska"
"USC00252690",40.4767,-99.8861,"PRCP",1894,2015,"nebraska"
"USC00252770",41.8036,-98.8239,"PRCP",1893,2015,"nebraska"
"USC00252805",42.2611,-98.3417,"PRCP",1893,2015,"nebraska"
"USC00252820",40.0739,-97.1669,"TMAX",1895,2015,"nebraska"
"USC00252820",40.0739,-97.1669,"TMIN",1895,2015,"nebraska"
"USC00252820",40.0739,-97.1669,"PRCP",1893,2015,"nebraska"
"USC00253050",41.43,-96.4669,"TMAX",1893,2015,"nebraska"
"USC00253050",41.43,-96.4669,"TMIN",1893,2015,"nebraska"
"USC00253050",41.43,-96.4669,"PRCP",1893,2015,"nebraska"
"USC00253175",40.5314,-97.5964,"TMAX",1893,2015,"nebraska"
"USC00253175",40.5314,-97.5964,"TMIN",1893,2015,"nebraska"
"USC00253175",40.5314,-97.5964,"PRCP",1893,2015,"nebraska"
"USC00253185",41.4514,-97.7644,"TMAX",1893,2015,"nebraska"
"USC00253185",41.4514,-97.7644,"TMIN",1893,2015,"nebraska"
"USC00253185",41.4514,-97.7644,"PRCP",1893,2015,"nebraska"
"USC00253355",42.8947,-102.2036,"PRCP",1898,2015,"nebraska"
"USC00253365",40.9394,-100.1514,"TMAX",1894,2015,"nebraska"
"USC00253365",40.9394,-100.1514,"TMIN",1894,2015,"nebraska"
"USC00253365",40.9394,-100.1514,"PRCP",1894,2015,"nebraska"
"USC00253425",41.5461,-98.5331,"PRCP",1895,2015,"nebraska"
"USC00253515",40.0136,-101.9408,"PRCP",1893,2014,"nebraska"
"USC00253595",40.0892,-99.2133,"TMAX",1894,2015,"nebraska"
"USC00253595",40.0892,-99.2133,"TMIN",1894,2015,"nebraska"
"USC00253595",40.0892,-99.2133,"PRCP",1894,2015,"nebraska"
"USC00253615",42.6858,-103.8842,"PRCP",1893,2015,"nebraska"
"USC00253630",42.6167,-97.2608,"TMAX",1893,2015,"nebraska"
"USC00253630",42.6167,-97.2608,"TMIN",1893,2015,"nebraska"
"USC00253630",42.6167,-97.2608,"PRCP",1893,2015,"nebraska"
"USC00253660",40.6472,-98.3836,"PRCP",1894,2015,"nebraska"
"USC00253735",40.175,-97.5903,"TMAX",1893,2015,"nebraska"
"USC00253735",40.175,-97.5903,"TMIN",1893,2015,"nebraska"
"USC00253735",40.175,-97.5903,"PRCP",1893,2015,"nebraska"
"USC00253910",40.4517,-99.3803,"TMAX",1897,2015,"nebraska"
"USC00253910",40.4517,-99.3803,"PRCP",1894,2015,"nebraska"
"USC00254110",40.5208,-101.655,"TMAX",1894,2015,"nebraska"
"USC00254110",40.5208,-101.655,"TMIN",1894,2015,"nebraska"
"USC00254110",40.5208,-101.655,"PRCP",1893,2015,"nebraska"
"USC00254335",40.7258,-99.0133,"TMIN",1895,2015,"nebraska"
"USC00254335",40.7258,-99.0133,"PRCP",1894,2015,"nebraska"
"USC00254440",41.2453,-103.6344,"TMAX",1893,2015,"nebraska"
"USC00254440",41.2453,-103.6344,"TMIN",1893,2015,"nebraska"
"USC00254440",41.2453,-103.6344,"PRCP",1893,2015,"nebraska"
"USC00254900",41.1489,-102.6361,"TMAX",1894,2015,"nebraska"
"USC00254900",41.1489,-102.6361,"TMIN",1894,2015,"nebraska"
"USC00254985",41.2789,-98.9697,"PRCP",1894,2015,"nebraska"
"USC00255040",42.8294,-98.4583,"TMAX",1899,2015,"nebraska"
"USC00255040",42.8294,-98.4583,"TMIN",1899,2015,"nebraska"
"USC00255040",42.8294,-98.4583,"PRCP",1893,2015,"nebraska"
"USC00255050",41.9378,-96.4789,"PRCP",1895,2015,"nebraska"
"USC00255090",40.8508,-101.5428,"PRCP",1893,2015,"nebraska"
"USC00255250",41.2211,-99.2939,"TMAX",1893,2015,"nebraska"
"USC00255250",41.2211,-99.2939,"TMIN",1893,2015,"nebraska"
"USC00255250",41.2211,-99.2939,"PRCP",1893,2015,"nebraska"
"USC00255310",40.2156,-100.6203,"TMAX",1896,2015,"nebraska"
"USC00255310",40.2156,-100.6203,"TMIN",1896,2015,"nebraska"
"USC00255310",40.2156,-100.6203,"PRCP",1894,2015,"nebraska"
"USC00255565",40.5156,-98.9514,"TMAX",1893,2015,"nebraska"
"USC00255565",40.5156,-98.9514,"TMIN",1893,2015,"nebraska"
"USC00255565",40.5156,-98.9514,"PRCP",1893,2015,"nebraska"
"USC00255700",42.0425,-101.0458,"TMAX",1895,2015,"nebraska"
"USC00255700",42.0425,-101.0458,"PRCP",1893,2015,"nebraska"
"USC00255925",42.6008,-99.3333,"PRCP",1895,2015,"nebraska"
"USC00256135",42.0644,-97.9667,"TMAX",1893,2015,"nebraska"
"USC00256135",42.0644,-97.9667,"TMIN",1893,2015,"nebraska"
"USC00256135",42.0644,-97.9667,"PRCP",1893,2015,"nebraska"
"USC00256200",41.1275,-101.7206,"TMAX",1893,2015,"nebraska"
"USC00256200",41.1275,-101.7206,"TMIN",1893,2015,"nebraska"
"USC00256200",41.1275,-101.7206,"PRCP",1893,2015,"nebraska"
"USC00256290",42.4594,-98.6564,"TMAX",1896,2015,"nebraska"
"USC00256290",42.4594,-98.6564,"TMIN",1896,2015,"nebraska"
"USC00256290",42.4594,-98.6564,"PRCP",1893,2015,"nebraska"
"USC00256375",41.1839,-97.55,"PRCP",1895,2015,"nebraska"
"USC00256585",41.1228,-101.3564,"PRCP",1898,2014,"nebraska"
"USC00256795",41.0267,-95.8828,"PRCP",1894,2014,"nebraska"
"USC00257040",41.0319,-98.9214,"TMAX",1893,2015,"nebraska"
"USC00257040",41.0319,-98.9214,"TMIN",1893,2015,"nebraska"
"USC00257040",41.0319,-98.9214,"PRCP",1893,2015,"nebraska"
"USC00257070",40.0978,-98.5197,"PRCP",1894,2015,"nebraska"
"USC00257515",41.2078,-98.4608,"PRCP",1895,2015,"nebraska"
"USC00257715",40.8997,-97.0908,"PRCP",1893,2015,"nebraska"
"USC00258040",42.8103,-98.6558,"PRCP",1895,2015,"nebraska"
"USC00258090",42.8222,-99.7467,"TMAX",1893,2015,"nebraska"
"USC00258090",42.8222,-99.7467,"TMIN",1893,2015,"nebraska"
"USC00258090",42.8222,-99.7467,"PRCP",1893,2015,"nebraska"
"USC00258255",40.1519,-101.2286,"PRCP",1895,2014,"nebraska"
"USC00258320",40.0267,-98.0692,"PRCP",1893,2015,"nebraska"
"USC00258395",40.6661,-96.1892,"TMAX",1893,2015,"nebraska"
"USC00258395",40.6661,-96.1892,"TMIN",1893,2015,"nebraska"
"USC00258395",40.6661,-96.1892,"PRCP",1893,2015,"nebraska"
"USC00258410",40.2381,-96.0847,"PRCP",1893,2015,"nebraska"
"USC00258465",40.3544,-96.1939,"TMAX",1893,2015,"nebraska"
"USC00258465",40.3544,-96.1939,"TMIN",1893,2015,"nebraska"
"USC00258465",40.3544,-96.1939,"PRCP",1893,2015,"nebraska"
"USC00258480",41.7767,-96.2328,"TMAX",1893,2015,"nebraska"
"USC00258480",41.7767,-96.2328,"TMIN",1893,2015,"nebraska"
"USC00258480",41.7767,-96.2328,"PRCP",1893,2015,"nebraska"
"USC00258915",42.2619,-96.8636,"TMAX",1897,2015,"nebraska"
"USC00258915",42.2619,-96.8636,"TMIN",1897,2015,"nebraska"
"USC00258915",42.2619,-96.8636,"PRCP",1894,2015,"nebraska"
"USC00258920",40.8433,-101.2094,"PRCP",1893,2015,"nebraska"
"USC00259045",42.2361,-97.0108,"PRCP",1893,2015,"nebraska"
"USC00259200",41.845,-96.7142,"TMAX",1892,2015,"nebraska"
"USC00259200",41.845,-96.7142,"TMIN",1892,2015,"nebraska"
"USC00259200",41.845,-96.7142,"PRCP",1890,2015,"nebraska"
"USC00259325",40.1119,-100.1047,"PRCP",1894,2015,"nebraska"
"USC00260507",39.4931,-117.0675,"TMAX",1887,2015,"nevada"
"USC00260507",39.4931,-117.0675,"TMIN",1887,2015,"nevada"
"USC00260507",39.4931,-117.0675,"PRCP",1887,2015,"nevada"
"USC00260795",40.5903,-116.475,"PRCP",1893,2015,"nevada"
"USC00261485",39.1253,-119.7678,"TMAX",1893,2015,"nevada"
"USC00261485",39.1253,-119.7678,"TMIN",1893,2015,"nevada"
"USC00261485",39.1253,-119.7678,"PRCP",1893,2015,"nevada"
"USC00262708",39.5169,-115.9622,"TMAX",1888,2015,"nevada"
"USC00262708",39.5169,-115.9622,"TMIN",1888,2015,"nevada"
"USC00262708",39.5169,-115.9622,"PRCP",1888,2015,"nevada"
"USC00264698",40.1808,-118.51,"PRCP",1895,2015,"nevada"
"USC00264935",41.9953,-117.72,"TMAX",1892,2015,"nevada"
"USC00264935",41.9953,-117.72,"TMIN",1892,2015,"nevada"
"USC00264935",41.9953,-117.72,"PRCP",1892,2015,"nevada"
"USC00264950",39.4136,-114.7733,"TMAX",1892,2015,"nevada"
"USC00264950",39.4136,-114.7733,"TMIN",1892,2015,"nevada"
"USC00264950",39.4136,-114.7733,"PRCP",1892,2015,"nevada"
"USC00265168",38.3844,-118.1056,"TMAX",1896,2015,"nevada"
"USC00265168",38.3844,-118.1056,"TMIN",1896,2015,"nevada"
"USC00265168",38.3844,-118.1056,"PRCP",1896,2015,"nevada"
"USC00265352",41.2781,-114.1706,"PRCP",1895,2015,"nevada"
"USC00266252",37.9339,-114.4522,"TMAX",1888,2015,"nevada"
"USC00266252",37.9339,-114.4522,"TMIN",1888,2015,"nevada"
"USC00266252",37.9339,-114.4522,"PRCP",1888,2015,"nevada"
"USC00267908",38.4231,-115.0225,"TMAX",1891,2015,"nevada"
"USC00267908",38.4231,-115.0225,"TMIN",1891,2015,"nevada"
"USC00267908",38.4231,-115.0225,"PRCP",1891,2015,"nevada"
"USC00268761",39.3128,-119.6483,"TMAX",1887,2015,"nevada"
"USC00268761",39.3128,-119.6483,"TMIN",1887,2015,"nevada"
"USC00268761",39.3128,-119.6483,"PRCP",1887,2015,"nevada"
"USC00269229",38.9992,-119.1575,"TMAX",1894,2015,"nevada"
"USC00269229",38.9992,-119.1575,"TMIN",1894,2015,"nevada"
"USC00269229",38.9992,-119.1575,"PRCP",1894,2015,"nevada"
"USC00270690",44.4536,-71.1853,"TMAX",1886,2015,"new hampshire"
"USC00270690",44.4536,-71.1853,"TMIN",1886,2015,"new hampshire"
"USC00270690",44.4536,-71.1853,"PRCP",1886,2015,"new hampshire"
"USC00272174",43.1433,-70.95,"TMAX",1893,2015,"new hampshire"
"USC00272174",43.1433,-70.95,"TMIN",1893,2015,"new hampshire"
"USC00272174",43.1433,-70.95,"PRCP",1893,2015,"new hampshire"
"USC00273850",43.7053,-72.2856,"TMAX",1893,2015,"vermont"
"USC00273850",43.7053,-72.2856,"TMIN",1893,2015,"vermont"
"USC00273850",43.7053,-72.2856,"PRCP",1884,2015,"vermont"
"USC00274399",42.9389,-72.3247,"TMAX",1893,2015,"new hampshire"
"USC00274399",42.9389,-72.3247,"TMIN",1893,2015,"new hampshire"
"USC00274399",42.9389,-72.3247,"PRCP",1893,2015,"new hampshire"
"USC00274556",44.4911,-71.5725,"TMAX",1892,2015,"new hampshire"
"USC00274556",44.4911,-71.5725,"TMIN",1892,2015,"new hampshire"
"USC00274556",44.4911,-71.5725,"PRCP",1892,2015,"new hampshire"
"USC00275712",42.7914,-71.4736,"TMAX",1885,2015,"new hampshire"
"USC00275712",42.7914,-71.4736,"TMIN",1885,2015,"new hampshire"
"USC00275712",42.7914,-71.4736,"PRCP",1885,2015,"new hampshire"
"USC00280907",40.8917,-74.3961,"TMAX",1893,2015,"new jersey"
"USC00280907",40.8917,-74.3961,"TMIN",1893,2015,"new jersey"
"USC00280907",40.8917,-74.3961,"PRCP",1893,2015,"new jersey"
"USC00281351",38.9536,-74.9358,"TMAX",1894,2015,"new jersey"
"USC00281351",38.9536,-74.9358,"TMIN",1894,2015,"new jersey"
"USC00281351",38.9536,-74.9358,"PRCP",1894,2015,"new jersey"
"USC00281582",41.0347,-74.4233,"TMAX",1893,2015,"new jersey"
"USC00281582",41.0347,-74.4233,"TMIN",1893,2015,"new jersey"
"USC00281582",41.0347,-74.4233,"PRCP",1893,2015,"new jersey"
"USC00283029",40.5739,-74.8811,"TMAX",1898,2015,"new jersey"
"USC00283029",40.5739,-74.8811,"TMIN",1898,2015,"new jersey"
"USC00283029",40.5739,-74.8811,"PRCP",1898,2015,"new jersey"
"USC00283181",40.3142,-74.2511,"TMAX",1893,2015,"new jersey"
"USC00283181",40.3142,-74.2511,"TMIN",1893,2015,"new jersey"
"USC00283181",40.3142,-74.2511,"PRCP",1893,2015,"new jersey"
"USC00283662",39.6442,-74.8072,"PRCP",1893,2015,"new jersey"
"USC00283951",40.265,-74.5642,"TMAX",1893,2015,"new jersey"
"USC00283951",40.265,-74.5642,"TMIN",1893,2015,"new jersey"
"USC00283951",40.265,-74.5642,"PRCP",1893,2015,"new jersey"
"USC00288644",41.2214,-74.66,"TMAX",1893,2015,"new jersey"
"USC00288644",41.2214,-74.66,"TMIN",1893,2015,"new jersey"
"USC00288644",41.2214,-74.66,"PRCP",1893,2015,"new jersey"
"USC00290692",36.835,-108.0006,"TMAX",1895,2015,"new mexico"
"USC00290692",36.835,-108.0006,"TMIN",1895,2015,"new mexico"
"USC00290692",36.835,-108.0006,"PRCP",1895,2015,"new mexico"
"USC00291063",36.6669,-107.9603,"TMAX",1892,2015,"new mexico"
"USC00291063",36.6669,-107.9603,"TMIN",1892,2015,"new mexico"
"USC00291063",36.6669,-107.9603,"PRCP",1892,2015,"new mexico"
"USC00291138",33.8044,-106.8908,"TMAX",1894,2015,"new mexico"
"USC00291138",33.8044,-106.8908,"TMIN",1894,2015,"new mexico"
"USC00291138",33.8044,-106.8908,"PRCP",1894,2015,"new mexico"
"USC00291664",36.9178,-106.5781,"TMAX",1893,2015,"new mexico"
"USC00291664",36.9178,-106.5781,"TMIN",1893,2015,"new mexico"
"USC00291664",36.9178,-106.5781,"PRCP",1893,2015,"new mexico"
"USC00292865",32.9161,-105.3381,"TMAX",1895,2015,"new mexico"
"USC00292865",32.9161,-105.3381,"TMIN",1895,2015,"new mexico"
"USC00292865",32.9161,-105.3381,"PRCP",1895,2015,"new mexico"
"USC00294009",32.9203,-107.5656,"TMAX",1893,2015,"new mexico"
"USC00294009",32.9203,-107.5656,"TMIN",1893,2015,"new mexico"
"USC00294009",32.9203,-107.5656,"PRCP",1893,2015,"new mexico"
"USC00294799",32.3,-106.7667,"TMAX",1897,2015,"new mexico"
"USC00294799",32.3,-106.7667,"TMIN",1897,2015,"new mexico"
"USC00294799",32.3,-106.7667,"PRCP",1897,2015,"new mexico"
"USC00295960",32.9539,-105.8225,"TMAX",1894,2015,"new mexico"
"USC00295960",32.9539,-105.8225,"TMIN",1894,2015,"new mexico"
"USC00295960",32.9539,-105.8225,"PRCP",1894,2015,"new mexico"
"USC00298387",34.0828,-106.8831,"TMAX",1893,2015,"new mexico"
"USC00298387",34.0828,-106.8831,"TMIN",1893,2015,"new mexico"
"USC00298387",34.0828,-106.8831,"PRCP",1893,2015,"new mexico"
"USC00298501",36.3628,-104.585,"TMAX",1892,2014,"new mexico"
"USC00298501",36.3628,-104.585,"TMIN",1892,2014,"new mexico"
"USC00298501",36.3628,-104.585,"PRCP",1892,2014,"new mexico"
"USC00298668",36.3906,-105.5864,"TMAX",1892,2014,"new mexico"
"USC00298668",36.3906,-105.5864,"TMIN",1892,2014,"new mexico"
"USC00298668",36.3906,-105.5864,"PRCP",1892,2014,"new mexico"
"USC00299330",35.8167,-104.9244,"PRCP",1893,2015,"new mexico"
"USC00300023",42.1014,-77.2344,"TMAX",1893,2015,"new york:main"
"USC00300023",42.1014,-77.2344,"TMIN",1893,2015,"new york:main"
"USC00300023",42.1014,-77.2344,"PRCP",1893,2015,"new york:main"
"USC00300085",42.2497,-77.7583,"TMAX",1893,2015,"new york:main"
"USC00300085",42.2497,-77.7583,"TMIN",1893,2015,"new york:main"
"USC00300085",42.2497,-77.7583,"PRCP",1893,2015,"new york:main"
"USC00300183",42.3108,-78.0231,"TMAX",1893,2015,"new york:main"
"USC00300183",42.3108,-78.0231,"TMIN",1893,2015,"new york:main"
"USC00300183",42.3108,-78.0231,"PRCP",1893,2015,"new york:main"
"USC00300321",42.9328,-76.5447,"TMAX",1897,2015,"new york:main"
"USC00300321",42.9328,-76.5447,"TMIN",1897,2015,"new york:main"
"USC00300321",42.9328,-76.5447,"PRCP",1897,2015,"new york:main"
"USC00300343",42.9203,-77.7558,"TMAX",1895,2015,"new york:main"
"USC00300343",42.9203,-77.7558,"TMIN",1895,2015,"new york:main"
"USC00300343",42.9203,-77.7558,"PRCP",1895,2015,"new york:main"
"USC00300379",43.15,-76.3333,"PRCP",1893,2015,"new york:main"
"USC00300961",40.8369,-73.8494,"TMAX",1894,2014,"new york:main"
"USC00300961",40.8369,-73.8494,"TMIN",1894,2014,"new york:main"
"USC00300961",40.8369,-73.8494,"PRCP",1894,2014,"new york:main"
"USC00301413",42.0025,-76.6383,"PRCP",1888,2015,"new york:main"
"USC00301752",42.7167,-74.9267,"TMAX",1893,2015,"new york:main"
"USC00301752",42.7167,-74.9267,"TMIN",1893,2015,"new york:main"
"USC00301752",42.7167,-74.9267,"PRCP",1893,2015,"new york:main"
"USC00302554",44.2139,-73.5986,"PRCP",1897,2015,"new york:main"
"USC00302574",44.9131,-73.8222,"PRCP",1898,2015,"new york:main"
"USC00302610",42.0997,-76.8358,"TMAX",1894,2015,"new york:main"
"USC00302610",42.0997,-76.8358,"TMIN",1894,2015,"new york:main"
"USC00302610",42.0997,-76.8358,"PRCP",1893,2015,"new york:main"
"USC00303025",42.3297,-78.4633,"TMAX",1896,2015,"new york:main"
"USC00303025",42.3297,-78.4633,"TMIN",1896,2015,"new york:main"
"USC00303025",42.3297,-78.4633,"PRCP",1896,2015,"new york:main"
"USC00303773",42.7742,-77.6083,"TMAX",1898,2015,"new york:main"
"USC00303773",42.7742,-77.6083,"TMIN",1898,2015,"new york:main"
"USC00303773",42.7742,-77.6083,"PRCP",1898,2015,"new york:main"
"USC00304102",43.755,-74.2692,"TMAX",1899,2015,"new york:main"
"USC00304102",43.755,-74.2692,"TMIN",1899,2015,"new york:main"
"USC00304102",43.755,-74.2692,"PRCP",1899,2015,"new york:main"
"USC00304174",42.4492,-76.4492,"TMAX",1893,2015,"new york:main"
"USC00304174",42.4492,-76.4492,"TMIN",1893,2015,"new york:main"
"USC00304174",42.4492,-76.4492,"PRCP",1893,2015,"new york:main"
"USC00304555",44.2489,-73.985,"TMAX",1897,2014,"new york:main"
"USC00304555",44.2489,-73.985,"TMIN",1897,2014,"new york:main"
"USC00304555",44.2489,-73.985,"PRCP",1897,2014,"new york:main"
"USC00304731",41.8017,-74.74,"TMAX",1898,2015,"new york:main"
"USC00304731",41.8017,-74.74,"TMIN",1898,2015,"new york:main"
"USC00304731",41.8017,-74.74,"PRCP",1898,2015,"new york:main"
"USC00304912",43.7925,-75.4825,"TMAX",1892,2015,"new york:main"
"USC00304912",43.7925,-75.4825,"TMIN",1892,2015,"new york:main"
"USC00304912",43.7925,-75.4825,"PRCP",1891,2015,"new york:main"
"USC00305426",41.7681,-74.155,"TMAX",1896,2015,"new york:main"
"USC00305426",41.7681,-74.155,"TMIN",1896,2015,"new york:main"
"USC00305426",41.7681,-74.155,"PRCP",1896,2015,"new york:main"
"USC00305597",42.7314,-77.9053,"TMAX",1893,2015,"new york:main"
"USC00305597",42.7314,-77.9053,"TMIN",1893,2015,"new york:main"
"USC00305597",42.7314,-77.9053,"PRCP",1893,2015,"new york:main"
"USC00306164",44.7281,-75.4442,"TMAX",1893,2015,"new york:main"
"USC00306164",44.7281,-75.4442,"TMIN",1893,2015,"new york:main"
"USC00306164",44.7281,-75.4442,"PRCP",1893,2015,"new york:main"
"USC00306745",42.57,-78.0406,"TMAX",1898,2015,"new york:main"
"USC00306745",42.57,-78.0406,"TMIN",1898,2015,"new york:main"
"USC00306745",42.57,-78.0406,"PRCP",1898,2015,"new york:main"
"USC00306774",41.38,-74.6847,"TMAX",1893,2015,"new york:main"
"USC00306774",41.38,-74.6847,"TMIN",1893,2015,"new york:main"
"USC00306774",41.38,-74.6847,"PRCP",1893,2015,"new york:main"
"USC00307633",40.9586,-73.1047,"TMAX",1885,2015,"new york:long island"
"USC00307633",40.9586,-73.1047,"TMIN",1885,2015,"new york:long island"
"USC00307633",40.9586,-73.1047,"PRCP",1885,2015,"new york:long island"
"USC00308631",44.2308,-74.4383,"TMAX",1899,2015,"new york:main"
"USC00308631",44.2308,-74.4383,"TMIN",1899,2015,"new york:main"
"USC00308631",44.2308,-74.4383,"PRCP",1899,2015,"new york:main"
"USC00309000",43.9761,-75.8753,"TMAX",1893,2015,"new york:main"
"USC00309000",43.9761,-75.8753,"TMIN",1893,2015,"new york:main"
"USC00309000",43.9761,-75.8753,"PRCP",1893,2015,"new york:main"
"USC00309047",42.0019,-76.525,"TMAX",1893,2015,"pennsylvania"
"USC00309047",42.0019,-76.525,"TMIN",1893,2015,"pennsylvania"
"USC00309047",42.0019,-76.525,"PRCP",1893,2015,"pennsylvania"
"USC00309292",41.3906,-73.9608,"TMAX",1890,2015,"new york:main"
"USC00309292",41.3906,-73.9608,"TMIN",1890,2015,"new york:main"
"USC00309292",41.3906,-73.9608,"PRCP",1890,2015,"new york:main"
"USC00311677",35.9086,-79.0794,"TMAX",1891,2015,"north carolina:main"
"USC00311677",35.9086,-79.0794,"TMIN",1891,2015,"north carolina:main"
"USC00311677",35.9086,-79.0794,"PRCP",1891,2015,"north carolina:main"
"USC00311975",35.4111,-80.5833,"TMAX",1891,2015,"north carolina:main"
"USC00311975",35.4111,-80.5833,"TMIN",1891,2015,"north carolina:main"
"USC00311975",35.4111,-80.5833,"PRCP",1891,2015,"north carolina:main"
"USC00312635",36.0164,-76.5517,"TMAX",1896,2015,"north carolina:main"
"USC00312635",36.0164,-76.5517,"TMIN",1896,2015,"north carolina:main"
"USC00312635",36.0164,-76.5517,"PRCP",1872,2015,"north carolina:main"
"USC00313017",35.0583,-78.8583,"TMAX",1899,2015,"north carolina:main"
